jurisdiction,source_type,official_code,activity_name,activity_name_normalized,official_category,official_status,official_risk_rating,official_industry_risk,official_dnfbp,official_third_party,official_when,official_notes,raw_payload,source_row_hash
Meydan,api,3315.96,Passengers & Cargo Aircrafts Repair,passengers and cargo aircrafts repair,Manufacturing,Active,High,,,Dubai Civil Aviation Authority (DCAA),PRE,,"{'SN': 39, 'Category': 'Manufacturing', 'Group': 331, 'Code': '3315.96', 'Activity Name': 'Passengers & Cargo Aircrafts Repair', 'النشاط': 'إصلاح طائرات نقل الركاب والبضائع وصيانتها', 'Third Party': 'Dubai Civil Aviation Authority (DCAA)', 'When': 'PRE', 'Risk Rating': 'High', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '15-May-2025,16-May-2025'}",a03e3e57b9708b9859764f3df5caa7c14eadad26c5138c93ab11bd30df21a759
Meydan,api,3315.97,Helicopters Repair & Maintenance,helicopters repair and maintenance,Manufacturing,Active,High,,,Dubai Civil Aviation Authority (DCAA),PRE,,"{'SN': 40, 'Category': 'Manufacturing', 'Group': 331, 'Code': '3315.97', 'Activity Name': 'Helicopters Repair & Maintenance', 'النشاط': 'إصلاح الطائرات العمودية وصياتها', 'Third Party': 'Dubai Civil Aviation Authority (DCAA)', 'When': 'PRE', 'Risk Rating': 'High', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '15-May-2025,16-May-2025'}",8341c61f58b95868b1533127dd12efa3f879dd02b15849ff4f726b62871d6684
Meydan,api,3315.99,Light Aircrafts Maintenance & Repair,light aircrafts maintenance and repair,Manufacturing,Active,Medium,,,DCAA (Dubai Civil Aviation Authority),PRE,,"{'SN': 41, 'Category': 'Manufacturing', 'Group': 331, 'Code': '3315.99', 'Activity Name': 'Light Aircrafts Maintenance & Repair', 'النشاط': 'صيانة الطائرات الخفيفة واصلاحها', 'Third Party': 'DCAA (Dubai Civil Aviation Authority)', 'When': 'PRE', 'Risk Rating': 'Medium', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '19-Jul-2024'}",70fa22acdfa66a072208fcdca0cdf31551aa7d1ca2daf4e2098e135b222b9605
Meydan,api,3319.95,Marine Equipment Repairing & Maintenance,marine equipment repair and maintenance,Manufacturing,Active,Low,No,No,DMA (Dubai Maritime Authority),PRE,,"{'SN': 42, 'Category': 'Manufacturing', 'Group': 331, 'Code': '3319.95', 'Activity Name': 'Marine Equipment Repairing & Maintenance', 'النشاط': 'إصلاح المكائن والمعدات البحرية وصيانتها', 'Third Party': 'DMA (Dubai Maritime Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",6401d3272513b4fcfcdbc4ddafd0d0f97f31a3306abd86825f1da3b41ab7021e
Meydan,api,3319.97,Medical & Laboratory Equipment Repair,medical and laboratory equipment repair,Manufacturing,Active,Low,No,No,,,,"{'SN': 43, 'Category': 'Manufacturing', 'Group': 331, 'Code': '3319.97', 'Activity Name': 'Medical & Laboratory Equipment Repair', 'النشاط': 'صيانة المعدات والأجهزة الطبية والمعملية واصلاحها', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",6df1d69ce9e218a1669c26d07e9735a55e81719501705e123a59bbfb677ec29d
Meydan,api,3320.00,Installation Of Industrial Machinery And Equipment,installation of industrial machinery and equipment,Manufacturing,Active,Low,No,No,,,,"{'SN': 44, 'Category': 'Manufacturing', 'Group': 332, 'Code': '3320.00', 'Activity Name': 'Installation Of Industrial Machinery And Equipment', 'النشاط': 'تركيب الالات والمعدات الصناعية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",78982548a35e432ced99d8e0fbf372cead4e2f77e6016c8e2b26b5711549727c
Meydan,api,3320.01,Installation Of Industrial Machinery In Industrial Plant,installation of industrial machinery in industrial plant,Manufacturing,Active,Low,No,No,,,,"{'SN': 45, 'Category': 'Manufacturing', 'Group': 332, 'Code': '3320.01', 'Activity Name': 'Installation Of Industrial Machinery In Industrial Plant', 'النشاط': 'تركيب الالات الصناعية في المصانع', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",b22bf631b8d6039872670453c74c7349030d52ac0f304caa9407a52f5b8ec223
Meydan,api,3320.02,Installation Of Industrial Process Control Equipment,installation of industrial process control equipment,Manufacturing,Active,Low,No,No,,,,"{'SN': 46, 'Category': 'Manufacturing', 'Group': 332, 'Code': '3320.02', 'Activity Name': 'Installation Of Industrial Process Control Equipment', 'النشاط': 'تركيب معدات ضبط العمليات الصناعية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",a575fb5f89ae5ce2ae2b66a9389c46830ff7b9ba821d40aa29743de6b80ed494
Meydan,api,3320.03,"Installation Of Other Industrial Equipment, E.G.: • Communications Equipment • Mainframe And Similar Computers • Irradiation And Electromedical Equipment Etc.",installation of other industrial equipment e g communications equipment mainframe and similar computers irradiation and electromedical equipment etc,Manufacturing,Active,Low,No,No,,,,"{'SN': 47, 'Category': 'Manufacturing', 'Group': 332, 'Code': '3320.03', 'Activity Name': 'Installation Of Other Industrial Equipment, E.G.:\n • Communications Equipment\n • Mainframe And Similar Computers\n • Irradiation And Electromedical Equipment Etc.', 'النشاط': 'تركيب المعدات الصناعية الاخرى، مثل: • معدات الاتصالات • اجهزة الحاسوب الرئيسية والطرفية • معدات الاشعاع والمعدات الكهربائية الطبية', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",644df1f942fc8be394b44c5018b9ffca1655198d7b44813a0f3b56f7fed2801e
Meydan,api,3320.04,Dismantling Large-Scale Machinery And Equipment,dismantling large scale machinery and equipment,Manufacturing,Active,Low,No,No,,,,"{'SN': 48, 'Category': 'Manufacturing', 'Group': 332, 'Code': '3320.04', 'Activity Name': 'Dismantling Large-Scale Machinery And Equipment', 'النشاط': 'فك الالات والمعدات الضخمة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",7c32b7cdb7b08268566fe9f847e557102e063a6e8ec4f343a900c70a69436502
Meydan,api,3320.06,Machine Rigging,machine rigging,Manufacturing,Active,Low,No,No,,,,"{'SN': 49, 'Category': 'Manufacturing', 'Group': 332, 'Code': '3320.06', 'Activity Name': 'Machine Rigging', 'النشاط': 'تركيب الات الحفر', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",ac7a4bfbde6536e9e2ffa69cc1477d6c25cc02a0bcdae2b504b89d6988045d29
Meydan,api,3700.92,Transport of sewage Water using Pumping Tankers,transport of sewage water using pumping tankers,Sewerage,Active,Low,,,RTA (Road and Transport Authority),PRE,,"{'SN': 50, 'Category': 'Sewerage', 'Group': 370, 'Code': '3700.92', 'Activity Name': 'Transport of sewage Water using Pumping Tankers\n', 'النشاط': 'خدمات الصرف الصحي وسحب المياه بواسطة المركبات', 'Third Party': 'RTA (Road and Transport Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '18-Dec-2024'}",d5a8593d2f8eb1bc58ba85c20c32ac244f3cf850c58bbeeb5cbc5746fa5d6e4d
Meydan,api,3811.95,Transport of Garbage Trucks,transport of garbage trucks,Waste collection,Active,Low,,,RTA (Road and Transport Authority),PRE,,"{'SN': 51, 'Category': 'Waste collection', 'Group': 381, 'Code': '3811.95', 'Activity Name': 'Transport of Garbage Trucks', 'النشاط': 'خدمات جمع القمامة وازالتها ونقلها بواسطة المركبات', 'Third Party': 'RTA (Road and Transport Authority)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '18-Dec-2024'}",47fc01e2c254da9fa4a545511afb70b08ab4192167e651dbd5c6d7d00771780b
Meydan,api,3811.97,Construction and Demolition Waste Collection and Transportation Services,construction and demolition waste collection and transportation service,Waste collection,Active,Medium,,,RTA (Road and Transport Authority),PRE,"The activity cannot be combined with other RTA activities, only with RTA Group A","{'SN': 52, 'Category': 'Waste collection', 'Group': 381, 'Code': '3811.97', 'Activity Name': 'Construction and Demolition Waste Collection and Transportation Services', 'النشاط': 'خدمات جمع ونقل مُخلّفات البناء والهدم', 'Third Party': 'RTA (Road and Transport Authority)', 'When': 'PRE', 'Risk Rating': 'Medium', 'Industry Risk': None, 'DNFBP': None, 'Notes': 'The activity cannot be combined with other RTA activities, only with RTA Group A\n', 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '18-Dec-2024,02-Feb-2026'}",b77d3bbc5513325e8fa044e39550983da9ff47b29e758d4c89377b7cb277ec81
Meydan,api,3812.99,Hazardous Waste Collection & Transport,hazardous waste collection and transport,Waste collection,Active,Medium,,,RTA (Road and Transport Authority),PRE,"The activity cannot be combined with other RTA activities, only with RTA Group D","{'SN': 53, 'Category': 'Waste collection', 'Group': 381, 'Code': '3812.99', 'Activity Name': 'Hazardous Waste Collection & Transport', 'النشاط': 'جمع ونقل النفايات الخطرة', 'Third Party': 'RTA (Road and Transport Authority)', 'When': 'PRE', 'Risk Rating': 'Medium', 'Industry Risk': None, 'DNFBP': None, 'Notes': 'The activity cannot be combined with other RTA activities, only with RTA Group D', 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '18-Dec-2024,30-Jan-2026'}",8b840f227ba68e247e5dbd6d853ce40732deb2bd008bec3149ece563016f1679
Meydan,api,4321.00,"Electrical, plumbing and other installation activities",electrical plumbing and other installation activity,Maintenance,Active,Low,No,No,,,,"{'SN': 54, 'Category': 'Maintenance', 'Group': 432, 'Code': '4321.00', 'Activity Name': 'Electrical, plumbing and other installation activities', 'النشاط': 'أعمال الكهرباء والسباكة وأنشطة التركيب الأخرى', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '23-Apr-2025'}",05b52e5e2e452fb2d795c41e088b10abcda3c8dfb6d69e35b5f54133ed59e54c
Meydan,api,4321.93,"Radio, TV Station, Cinema, Theater Equipment Installation & Maintenance",radio tv station cinema theater equipment installation and maintenance,Maintenance,Active,Low,No,No,,,,"{'SN': 55, 'Category': 'Maintenance', 'Group': 432, 'Code': '4321.93', 'Activity Name': 'Radio, TV Station, Cinema, Theater Equipment Installation & Maintenance', 'النشاط': 'الاذاعه، التلفزيون ،السينما ، تركيب و صيانه معدات و اجهزه المسرح', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",62639a8486b1d0b9a8c8e393e10a135e22249d451ff236e1f02a52a9cb10a63b
Meydan,api,4321.94,Security Equipment Installation & Maintenance,security equipment installation and maintenance,Maintenance,Active,Medium,,,Security Industry Regulatory Agency (SIRA),PRE,,"{'SN': 56, 'Category': 'Maintenance', 'Group': 432, 'Code': '4321.94', 'Activity Name': 'Security Equipment Installation & Maintenance', 'النشاط': 'تركيب الأجهزة والمعدات الأمنية وصيانتها', 'Third Party': 'Security Industry Regulatory Agency (SIRA)', 'When': 'PRE', 'Risk Rating': 'Medium', 'Industry Risk': None, 'DNFBP': None, 'Notes': None, 'Status': 'Active', 'ESR': None, 'ESR Notes': None, 'Edit Remarks': '24-Jun-2025'}",5559f1167095734541a1e1dbcc4b54faacf0fcb97cf73afcc0b29fb003aa0c48
Meydan,api,4510.00,Sale Of Motor Vehicles,sale of motor vehicles,Trading,Active,Override,Yes,No,MOE (Ministry of Economy),PRE,Ministry of Economy approval required new vehicles only,"{'SN': 57, 'Category': 'Trading', 'Group': 451, 'Code': '4510.00', 'Activity Name': 'Sale Of Motor Vehicles', 'النشاط': 'بيع المركبات ذات المحركات', 'Third Party': 'MOE (Ministry of Economy)', 'When': 'PRE', 'Risk Rating': 'Override', 'Industry Risk': 'Yes', 'DNFBP': 'No', 'Notes': 'Ministry of Economy approval required new vehicles only', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '07-May-2025'}",dd7b22018a1d2308df00c50ba61bacc64777d1aa2977082438474534547c1f0c
Meydan,api,4510.01,Wholesale And Retail Sale Of Unused And Used Vehicles,wholesale and retail sale of unused and used vehicles,Trading,Active,Override,Yes,No,MOE (Ministry of Economy),PRE,Ministry of Economy approval required new vehicles only,"{'SN': 58, 'Category': 'Trading', 'Group': 451, 'Code': '4510.01', 'Activity Name': 'Wholesale And Retail Sale Of Unused And Used Vehicles', 'النشاط': 'بيع المركبات الجديدة والمستعملة بالجملة والتجزئة', 'Third Party': 'MOE (Ministry of Economy)', 'When': 'PRE', 'Risk Rating': 'Override', 'Industry Risk': 'Yes', 'DNFBP': 'No', 'Notes': 'Ministry of Economy approval required new vehicles only', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",ce3c701eed88d5d78ee553a724b61519985c0e53fe70330e9bc48867e0536b7b
Meydan,api,4510.02,"Wholesale And Retail Sale Of Off-Road Motor Vehicles (Jeeps, Etc.)",wholesale and retail sale of off road motor vehicles jeeps etc,Trading,Active,Low,No,No,MOE (Ministry of Economy),PRE,Ministry of Economy approval required new vehicles only,"{'SN': 59, 'Category': 'Trading', 'Group': 451, 'Code': '4510.02', 'Activity Name': 'Wholesale And Retail Sale Of Off-Road Motor Vehicles (Jeeps, Etc.)', 'النشاط': 'بيع السيارات التي تستعمل في الطرق الوعرة (كسيارة الجيب مثلا ً) بالجملة والتجزئة', 'Third Party': 'MOE (Ministry of Economy)', 'When': 'PRE', 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': 'Ministry of Economy approval required new vehicles only', 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",a013604385258e9a104b2049f25cc640d65e40b55f3186d79a1dd7b80cad10d8
Meydan,api,4510.03,Wholesale And Retail Sale By Commission Agents,wholesale and retail sale by commission agents,Trading,Active,Low,No,No,,,,"{'SN': 60, 'Category': 'Trading', 'Group': 451, 'Code': '4510.03', 'Activity Name': 'Wholesale And Retail Sale By Commission Agents', 'النشاط': 'البيع بالجملة والتجزئة الذي يقوم به وكلاء يتقاضون عمولة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",cfc448b15c86afa5439af2672b52636017de206563c677c116195b00646474be
Meydan,api,4510.86,Classic Cars Trading,classic cars trade,Trading,Active,Override,Yes,No,,,,"{'SN': 61, 'Category': 'Trading', 'Group': 451, 'Code': '4510.86', 'Activity Name': 'Classic Cars Trading', 'النشاط': 'تجارة السيارات الكلاسيكية', 'Third Party': None, 'When': None, 'Risk Rating': 'Override', 'Industry Risk': 'Yes', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",3078a81c8175c8748b3074c890f907796e43583907201f6d217788269d2bc389
Meydan,api,4510.87,Used Automobile Trading For Export,used automobile trade for export,Trading,Active,Override,Yes,No,,,,"{'SN': 62, 'Category': 'Trading', 'Group': 451, 'Code': '4510.87', 'Activity Name': 'Used Automobile Trading For Export', 'النشاط': 'تجارة السيارات المستعملة لاغراض التصدير', 'Third Party': None, 'When': None, 'Risk Rating': 'Override', 'Industry Risk': 'Yes', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': None}",cd59d2f4722ef8bcdbea559deecaf4f4fff67e1b5c96142f6b9db0774ad1cd45
Meydan,api,4510.89,Specialized Vehicles Trading,specialized vehicles trade,Trading,Active,Low,No,No,,,,"{'SN': 63, 'Category': 'Trading', 'Group': 451, 'Code': '4510.89', 'Activity Name': 'Specialized Vehicles Trading', 'النشاط': 'تجارة السيارات ذات الاغراض المتخصصة', 'Third Party': None, 'When': None, 'Risk Rating': 'Low', 'Industry Risk': 'No', 'DNFBP': 'No', 'Notes': None, 'Status': 'Active', 'ESR': 'No', 'ESR Notes': None, 'Edit Remarks': '05-May-2025'}",b5492211a680c531d082bb53592ce62aad8571729b1c97dcd90b4cd7cdecba1d
